646 14  
29143.527 51525.029 1149 52
29268.777 51577.806 1149 52
29363.13 51568.256 1149 15
29275.234 51582.351 1149 15
29273.284 51548.096 1149 15
29243.099 51566.524 1149 15
29300.528 51578.824 1149 15
29291.446 51570.497 1149 15
29144.756 51517.145 1149 15
29312.669 51594.57 1149 15
29305.072 51589.328 1149 15
29302.067 51580.039 1149 15
29294.879 51595.194 1149 15
29294.879 51595.194 1149 15
29296.524 51588.623 1149 15
29310.968 51597.674 1149 15
29103.358 51527.099 1149 15
29132.887 51535.448 1149 7
29355.541 51495.723 1149 7
29304.842 51578.698 1149 7
29236.613 52015.937 1149 7
29281.66 51574.661 1149 7
29139.716 51527.373 1149 7
29172.304 51523.386 1149 7
29270.325 51584.028 1149 7
29277.613 51587.347 1149 7
29274.365 51587.122 1149 7
29233.178 51570.844 1149 7
29135.872 51532.85 1149 7
29327.667 52059.63 1149 7
29067.374 52043.569 1149 7
29136.782 51533.055 1149 7
29137.465 51529.101 1149 7
29099.025 51524.152 1149 7
29099.061 51524.538 1149 7
29121.332 51542.645 1149 7
29067.482 52040.441 1149 7
29319.836 52062.77 1149 7
29132.887 51535.448 1149 7
29264.147 51584.531 1149 7
29268.339 51576.893 1149 7
29238.76 52004.373 1149 7
29310.626 51599.223 1149 7
29284.562 51585.294 1149 7
29131.139 52007.361 1149 7
29365.752 51587.033 1149 7
29318.421 52064.068 1149 7
29328.081 52064.036 1149 7
29273.69 51553.212 1149 7
29213.165 51469.463 1149 7
29303.933 51590.054 1149 7
29373.069 51557.04 1149 15
29360.09 51566.873 1149 15
29142.893 51524.229 1149 15
29373.069 51557.04 1149 15
29300.871 51580.58 1149 15
29129.976 51535.837 1149 15
29227.281 52023.481 1149 15
29100.2 51527.649 1149 15
29140.412 51525.221 1149 15
29262.446 51573.729 1149 15
29145.382 51517.215 1149 15
29266.592 51583.828 1149 15
29354.542 51493.586 1149 15
29274.16 51578.124 1149 15
29288.781 51576.927 1149 15
29241.298 51566.285 1149 15
29243.804 51566.288 1149 15
29243.83 51566.252 1149 15
29243.83 51566.252 1149 15
29243.817 51566.293 1149 15
29307.634 51594.666 1149 15
29352.745 51561.418 1149 15
29143.266 51524.091 1149 17
29137.643 51520.746 1149 17
29295.081 51589.742 1149 17
29095.523 51516.756 1149 17
29137.071 51520.313 1149 17
29126.819 51539.832 1149 17
29143.742 51518.817 1149 17
29094.843 51516.392 1149 17
29291.169 51593.007 1149 17
29266.728 51578.838 1149 17
29094.843 51516.392 1149 17
29277.67 51588.254 1149 17
29280.162 51575.577 1149 17
29275.191 51581.997 1149 17
29293.307 51592.341 1149 17
29268.52 51583.174 1149 17
29136.587 51539.012 1149 17
29131.695 51533.193 1149 17
29318.009 51588.926 1149 17
29142.947 51520.594 1149 17
29264.418 51570.447 1149 17
29281.373 51580.622 1149 17
29358.308 51555.084 1149 17
29172.1 51522.09 1149 8
29094.345 51517.266 1149 8
29293.01 51592.246 1149 8
29293.849 51592.779 1149 8
29133.929 51529.067 1149 122
29290.854 51594.461 1149 62
29282.65 51580.204 1149 62
29299.732 51597.994 1149 62
29280.317 51579.428 1149 20
29280.593 51579.929 1149 20
29277.275 51582.056 1149 20
29280.707 51578.424 1149 20
29278.347 51579.781 1149 20
29279.946 51584.422 1149 20
29277.27 51581.431 1149 20
29300.188 51579.928 1149 20
29301.9 51579.141 1149 20
29303.369 51579.212 1149 20
29299.684 51578.235 1149 20
29305.185 51583.342 1149 20
29306.053 51582.552 1149 20
29306.552 51581.643 1149 20
29310.081 51578.55 1149 20
29316.795 51581.048 1149 20
29307.775 51580.355 1149 20
29309.42 51582.361 1149 20
29305.264 51581.407 1149 20
29306.465 51578.006 1149 20
29296.315 51580.583 1149 20
29296.292 51580.569 1149 20
29296.324 51578.871 1149 20
29292.921 51574.924 1149 20
29280.027 51585.249 1149 20
29277.609 51585.54 1149 20
29278.322 51586.632 1149 20
29276.528 51584.302 1149 20
29279.468 51584.974 1149 20
29274.411 51583.852 1149 20
29273.251 51584.987 1149 20
29279.386 51579.527 1149 20
29300.083 51579.191 1149 20
29293.414 51576.991 1149 20
29301.323 51580.429 1149 20
29301.446 51579.168 1149 20
29279.468 51584.974 1149 20
29334.434 51443.641 1149 20
29299.684 51578.235 1149 20
29296.315 51580.583 1149 20
29296.292 51580.569 1149 20
29275.216 51575.126 1149 20
29274.035 51581.928 1149 20
29273.81 51581.266 1149 20
29213.871 51466.046 1149 20
29214.72 51465.338 1149 20
29294.876 51576.308 1149 20
29175.265 51521.775 1149 20
29174.607 51523.063 1149 20
29172.31 51523.817 1149 20
29173.247 51526.755 1149 20
29172.174 51525.688 1149 20
29173.055 51526.564 1149 20
29244.893 51570.529 1149 20
29268.004 51576.515 1149 20
29268.417 51575.939 1149 20
