1142 21  
29417.237 53432.156 1497 52
29423.802 54124.877 1497 52
29418.497 53435.691 1497 52
29418.485 53435.691 1497 52
29421.104 53524.48 1497 52
29411.439 53472.11 1497 52
29419.593 53524.202 1497 52
30099.947 53336.746 1497 52
29420.722 53491.11 1497 52
29422.85 53441.361 1497 52
29419.743 53526.955 1497 52
29399.662 53486.901 1497 52
29413.971 53497.173 1497 52
29423.588 53425.222 1497 52
29419.8 53527.312 1497 52
29423.588 53425.222 1497 52
29423.799 53425.086 1497 52
29372.218 54107.251 1497 52
29419.35 53452.864 1497 52
29416.466 53523.515 1497 52
29429.671 53488.695 1497 52
29212.799 54041.572 1497 52
29409.662 53469.572 1497 52
29368.391 54112.285 1497 15
29427.665 53487.954 1497 15
29404.832 53494.957 1497 15
29410.59 53509.901 1497 15
29397.868 53477.691 1497 15
29409.404 53509.876 1497 15
29409.732 53497.422 1497 15
29411.849 53514.092 1497 15
29425.147 53495.131 1497 15
29451.23 53487.877 1497 15
29409.361 53473.017 1497 15
29420.849 53513.501 1497 15
29373.192 54106.174 1497 15
29409.24 53499.398 1497 15
29405.609 53477.677 1497 15
29411.101 53474.246 1497 15
29378.962 54107.502 1497 7
30099.552 53349.261 1497 7
29598.35 53302.242 1497 7
29593.793 53412.469 1497 7
29596.655 53411.815 1497 7
30103.539 53351.907 1497 7
29599.866 53302.596 1497 7
29406.153 53477.867 1497 15
29373.309 54112.882 1497 15
29413.904 53520.317 1497 15
29370.229 54108.407 1497 15
30096.157 53347.063 1497 15
29412.877 53487.185 1497 15
29410.399 53487.381 1497 15
29406.916 53473.966 1497 15
29422.164 53523.127 1497 15
29465.536 53456.381 1497 15
29424.638 53442.273 1497 15
29439.978 53487.503 1497 15
29419.714 53505.212 1497 15
29422.696 53457.265 1497 15
30095.955 53343.477 1497 17
29403.347 53479.35 1497 17
29405.482 53480.251 1497 17
29413.248 53487.506 1497 17
29430.586 53488.022 1497 17
29406.625 53478.661 1497 17
29420.661 53441.445 1497 17
29425.885 53481.277 1497 17
29424.666 53480.958 1497 8
30093.31 53350.163 1497 8
29410.824 53478.035 1497 8
29417.532 53480.595 1497 8
29410.807 53516.815 1497 8
30099.471 53343.645 1497 8
29418.06 53477.66 1497 8
29430.53 53487.357 1497 8
29430.58 53487.521 1497 8
29422.875 53519.246 1497 8
29593.033 53410.396 1497 8
30099.471 53343.645 1497 8
30104.363 53336.27 1497 20
30098.535 53339.602 1497 20
30097.257 53340.48 1497 20
29379.243 54110.848 1497 20
29404.803 53477.66 1497 20
29405.065 53478.795 1497 20
29404.805 53477.669 1497 20
29424.97 53438.053 1497 20
29409.008 53477.316 1497 20
29407.536 53483.55 1497 20
29404.735 53483.817 1497 20
29406.092 53477.698 1497 20
29405.869 53480.567 1497 20
29407.439 53483.555 1497 20
29400.567 53487.484 1497 20
29398.594 53498.054 1497 20
30101.362 53340.823 1497 20
30095.608 53340.98 1497 20
30100.97 53342.032 1497 20
29371.928 54110.779 1497 20
29404.403 53478.698 1497 20
29401.885 53487.236 1497 20
29406.086 53491.473 1497 20
29402.408 53494.476 1497 20
29402.371 53495.684 1497 20
29402.924 53495.182 1497 20
29405.037 53496.661 1497 20
29406.289 53493.575 1497 20
29405.701 53492.569 1497 20
29407.874 53495.94 1497 20
29404.367 53496.761 1497 20
29317.254 53513.204 1497 20
29409.947 53499.352 1497 20
29410.887 53495.808 1497 20
29409.173 53498.804 1497 20
29409.12 53498.652 1497 20
29413.566 53495.472 1497 20
29415.611 53498.52 1497 20
29408.001 53484.418 1497 20
29408.283 53487.47 1497 20
29409.449 53488.767 1497 20
29408.57 53489.624 1497 20
29408.153 53485.235 1497 20
29412.989 53494.156 1497 20
29372.764 54109.033 1497 20
29367.057 53458.794 1497 20
29391.2 53464.015 1497 20
29276.57 54138.752 1497 20
29419.118 53491.256 1497 20
29419.866 53492.175 1497 20
29418.48 53488.299 1497 20
29418.537 53488.501 1497 20
29410.445 53493.943 1497 20
29411.243 53493.629 1497 20
29409.969 53493.964 1497 20
29414.456 53492.438 1497 20
29411.942 53487.764 1497 20
29421.684 53483.631 1497 20
29410.541 53490.317 1497 20
29418.066 53487.536 1497 20
29409.419 53490.6 1497 20
29411.753 53488.794 1497 20
29411.981 53488.814 1497 20
29419.952 53485.923 1497 20
29422.942 53483.43 1497 20
29419.588 53484.258 1497 20
29423.446 53484.003 1497 20
29418.431 53487.388 1497 20
29418.825 53486.882 1497 20
29363.212 53453.28 1497 20
29364.498 53451.474 1497 20
29362.54 53451.542 1497 20
29286.452 54137.037 1497 20
29383.645 53459.404 1497 20
30095.509 53344.334 1497 20
30108.078 53351.559 1497 20
29413.146 53490.584 1497 20
29416.763 53484.979 1497 20
29410.503 53482.845 1497 20
29409.772 53482.502 1497 20
29411.741 53482.927 1497 20
29413.947 53483.419 1497 20
29407.653 53486.917 1497 20
29409.641 53486.306 1497 20
29415.391 53484.596 1497 20
29409.004 53487.489 1497 20
29416.604 53485.304 1497 20
30091.681 53353.599 1497 20
30092.746 53350.747 1497 20
29362.54 53451.542 1497 20
29364.8 53477.247 1497 20
29461.207 53469.143 1497 20
29417.414 53510.901 1497 20
29416.206 53514.605 1497 20
29417.796 53509.042 1497 20
29420.141 53500.641 1497 20
29415.497 53513.716 1497 20
29415.201 53511.97 1497 20
29416.028 53511.899 1497 20
29416.002 53491.835 1497 20
29416.528 53495.563 1497 20
29417.364 53492.725 1497 20
29417.038 53500.161 1497 20
29423.401 53492.786 1497 20
29423.791 53492.194 1497 20
29423.404 53492.786 1497 20
29421.06 53492.814 1497 20
29416.205 53508.223 1497 20
29416.951 53506.31 1497 20
29418.489 53508.35 1497 20
29410.909 53489.101 1497 20
30098.206 53348.069 1497 20
29425.076 53495.321 1497 20
29420.134 53493.297 1497 20
29421.04 53494.029 1497 20
29411.753 53488.794 1497 20
29410.541 53490.317 1497 20
29437.176 53481.434 1497 20
29436.596 53482.632 1497 20
29438.2 53487.369 1497 20
29435.162 53484.946 1497 20
29434.8 53479.577 1497 20
29430.53 53487.357 1497 20
29431.704 53488.363 1497 20
29430.639 53488.908 1497 20
29432.634 53486.942 1497 20
29429.626 53489.777 1497 20
29431.491 53491.033 1497 20
29424.388 53492.357 1497 20
29426.694 53492.285 1497 20
29426.566 53492.536 1497 20
29429.738 53492.206 1497 20
29427.321 53491.23 1497 20
29428.895 53494.542 1497 20
29407.055 53486.379 1497 20
29422.303 54125.386 1497 20
29423.951 54125.614 1497 20
29422.847 54120.771 1497 20
29461.405 53469.98 1497 20
29477.201 53471.161 1497 20
29418.617 53505.734 1497 20
29413.356 53508.419 1497 20
29413.406 53509.067 1497 20
29415.773 53505.294 1497 20
29416.104 53523.209 1497 20
29418.158 53517.291 1497 20
29416.488 53525.676 1497 20
29422.817 53519.262 1497 20
29423.507 53516.935 1497 20
29422.555 53511.586 1497 20
29421.547 53513.689 1497 20
29420.842 53511.342 1497 20
29422.186 53513.127 1497 20
29417.995 53510.525 1497 20
29419.139 53511.535 1497 20
29418.698 53514.372 1497 20
29411.753 53488.794 1497 20
29432.634 53486.942 1497 20
29427.498 53494.029 1497 20
29413.864 53520.191 1497 20
29413.216 53516.375 1497 20
29415.752 53517.57 1497 20
29416.112 53516.086 1497 20
29414.855 53518.013 1497 20
29414.989 53518.116 1497 20
29422.889 53526.468 1497 20
29422.405 53524.648 1497 20
29419.918 53526.561 1497 20
29419.838 53525.245 1497 20
29418.355 53527.537 1497 20
29421.882 53523.189 1497 20
29417.433 53523.893 1497 20
29416.002 53491.835 1497 20
29529.709 53436.024 1497 20
29543.046 53437.681 1497 20
29543.473 53437.681 1497 20
30098.204 53344.198 1497 20
29528.407 53530.488 1497 20
29420.332 53500.331 1497 20
29409.079 53509.028 1497 20
29410.995 53509.859 1497 20
29410.467 53508.883 1497 20
29408.253 53515.326 1497 20
29410.097 53515.038 1497 20
29407.421 53513.838 1497 20
29409.621 53513.54 1497 20
29409.605 53513.475 1497 20
30094.942 53337.977 1497 20
30096.589 53337.662 1497 20
29412.142 53485.905 1497 20
29412.519 53488.111 1497 20
29412.106 53484.771 1497 20
29408.907 53484.109 1497 20
29407.618 53484.995 1497 20
29409.39 53493.502 1497 20
29410.044 53493.173 1497 20
29411.049 53491.653 1497 20
29411.427 53490.596 1497 20
29411.79 53486.212 1497 20
29411.763 53485.368 1497 20
29413.103 53492.631 1497 20
29424.818 53488.228 1497 20
29435.693 53482.901 1497 20
29426.124 53492.263 1497 20
29415.5 53538.687 1497 20
